protected,verified,location,followers_count,following_count,tweet_count,listed_count,has_profile_image,isBot,un_no_of_char,un_special_char,name_no_of_char,name_special_char,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,has_url,account_age_in_days,average_tweets_per_day,followers_following_count
0,0,1,1821,396,9875,4,1,0,6,1,6,0,1,2,0,1,1,3704,2.666036717062635,721116
0,0,1,206,177,12208,1,1,0,8,0,13,0,0,0,0,1,0,4925,2.4787817258883247,36462
0,0,0,119801,96837,393305,292,1,1,6,0,19,0,0,8,0,1,1,3810,103.22965879265092,11601169437
0,0,1,38,76,1198,1,1,0,9,0,11,0,0,0,0,1,0,4847,0.2471631937280792,2888
0,0,1,28,180,119,0,1,1,13,0,13,0,0,0,0,1,1,3148,0.03780177890724269,5040
0,0,1,949,754,3197,30,1,0,13,0,20,0,0,0,0,1,0,5552,0.575828530259366,715546
0,0,0,28,174,138,0,1,1,9,0,9,0,0,2,0,1,1,3152,0.04378172588832487,4872
0,0,0,28,158,105,0,1,1,13,0,13,0,0,0,0,1,1,3142,0.03341820496499045,4424
0,0,0,68,547,128,1,1,1,14,0,14,0,0,0,0,1,1,3142,0.04073838319541693,37196
0,0,1,12,0,42,0,1,0,9,0,9,0,0,0,0,0,0,4743,0.008855154965211892,0
0,0,1,1256,178,35865,2,1,0,9,0,5,0,0,0,0,1,0,3815,9.401048492791611,223568
0,0,1,578,397,27226,5,1,0,11,0,7,0,0,0,0,1,0,4829,5.638020294056741,229466
0,0,1,737,877,27742,62,1,0,10,1,6,0,0,0,0,1,0,4728,5.867597292724196,646349
1,0,1,3,15,90082,14,1,0,8,0,8,0,0,0,0,1,1,5253,17.148676946506757,45
0,0,0,36,144,98,0,1,1,13,0,13,0,1,0,0,1,1,3137,0.031240038253108064,5184
0,0,0,606,498,31914,56,1,0,10,1,4,0,0,0,0,1,1,4745,6.7258166491043205,301788
0,0,1,258,302,129,8,1,0,13,0,13,0,0,0,0,1,0,4718,0.027342094107672743,77916
0,0,1,477,368,3089,12,1,0,8,0,21,0,0,0,0,1,0,4786,0.6454241537818638,175536
0,0,0,88,917,88,0,1,1,11,0,11,0,0,0,0,1,1,3136,0.02806122448979592,80696
0,0,1,602,242,17634,67,1,0,15,0,16,0,0,2,0,1,1,3800,4.640526315789474,145684
0,0,0,41,161,80,0,1,1,14,0,14,0,0,0,0,1,1,3132,0.02554278416347382,6601
0,0,0,247,97,16346,4,1,0,9,0,7,0,0,0,0,1,0,4925,3.318984771573604,23959
0,0,1,117,128,19405,1,1,0,13,1,8,0,0,0,0,1,0,5006,3.87634838194167,14976
0,0,1,78,25,2912,0,1,0,9,0,9,0,0,0,0,1,1,4798,0.6069195498124218,1950
0,0,0,25,159,89,0,1,1,10,0,10,0,0,1,0,1,1,3131,0.028425423187480037,3975
0,0,1,16,17,405,1,1,0,11,0,16,0,0,0,0,1,1,4740,0.08544303797468354,272
0,0,0,33,176,129,0,1,1,13,0,13,0,0,0,0,1,1,3206,0.04023705552089832,5808
0,0,0,43,156,114,2,1,1,14,0,14,0,0,0,0,1,1,3153,0.03615604186489058,6708
0,0,0,362,5047,38237,5,1,0,8,0,16,0,0,0,0,0,0,4711,8.116535767353003,1827014
0,0,1,1229,0,13872,35,1,0,10,0,10,0,0,0,0,0,1,5015,2.766101694915254,0
0,0,1,59,258,364,0,1,1,14,0,14,0,0,0,0,1,1,3154,0.11540900443880786,15222
0,0,1,596,233,25429,5,1,0,10,0,1,0,0,0,0,1,1,4885,5.2055271238485155,138868
0,0,1,231,141,17905,5,1,0,11,1,5,0,0,0,0,1,0,4773,3.7513094489838674,32571
0,0,1,671,0,55892,6,1,0,8,0,10,0,0,0,0,1,0,4875,11.46502564102564,0
0,0,0,176,919,138,0,1,1,12,0,13,0,0,0,0,0,0,3155,0.043740095087163235,161744
0,0,1,1947391,537,122211,2102,1,1,15,0,17,0,0,1,1,1,1,4244,28.796182846371348,1045748967
0,0,1,817,458,39775,9,1,0,10,1,7,0,0,0,0,0,1,4056,9.80645956607495,374186
0,0,1,1584,263,35415,118,1,0,7,0,13,0,1,0,0,1,1,4923,7.193784277879342,416592
0,0,1,717,559,2598,7,1,0,10,0,5,0,0,0,0,1,1,4914,0.5286935286935287,400803
0,0,0,119,247,9519,0,1,0,14,0,14,0,0,0,0,1,0,4895,1.9446373850868233,29393
0,0,0,4558,1344,5186,177,1,0,13,0,14,0,0,1,0,1,1,4832,1.0732615894039734,6125952
0,0,1,1695,4781,224532,71,1,0,7,0,30,0,5,6,0,1,1,4940,45.451821862348176,8103795
0,0,1,325,546,3307,13,1,0,12,0,13,0,0,0,0,0,1,5073,0.6518825152769564,177450
1,0,1,772,0,12087,5,1,0,8,0,8,0,0,0,0,1,1,3552,3.4028716216216215,0
0,0,1,678,1127,50607,2,1,1,11,0,12,1,0,2,0,1,1,3601,14.053596223271313,764106
0,0,1,452,639,23482,6,1,0,8,0,16,0,0,0,0,0,0,5144,4.5649300155520995,288828
0,0,1,26,172,135,1,1,1,12,0,12,0,0,0,0,1,1,3152,0.04282994923857868,4472
0,0,0,708,737,44496,21,1,0,14,1,7,0,0,0,0,0,0,4969,8.954719259408332,521796
0,0,1,35,168,124,0,1,1,14,0,14,0,0,0,0,1,1,3148,0.03939008894536213,5880
1,0,1,56,184,13114,2,1,0,8,0,11,0,0,0,0,1,0,5326,2.4622606083364627,10304
0,0,0,25,158,82,0,1,1,10,0,10,0,0,0,0,1,1,3148,0.026048284625158832,3950
0,0,0,821,326,35902,14,1,0,9,0,4,0,0,0,0,1,0,3474,10.334484743811169,267646
1,0,0,87,235,3068,0,1,0,13,1,13,0,0,0,0,1,1,4759,0.6446732506829166,20445
1,0,1,328,267,7592,6,1,0,7,0,7,0,0,0,0,1,1,4918,1.543716958113054,87576
0,0,0,948,1035,21920,6,1,1,13,0,14,0,0,0,1,1,1,4278,5.123889668069191,981180
0,0,1,23,133,87,0,1,1,11,0,11,0,0,0,0,1,1,3139,0.027715833067856004,3059
0,0,1,41,158,3196,7,1,0,8,0,5,0,0,1,0,1,0,4704,0.6794217687074829,6478
0,0,1,29,163,131,0,1,1,13,0,13,0,0,0,0,1,1,3151,0.041574103459219296,4727
1,0,1,1946,1553,33174,104,1,0,7,0,7,0,0,0,1,1,1,4898,6.772968558595345,3022138
0,0,1,87,0,2268,4,1,0,14,1,16,1,0,0,0,1,0,4841,0.4684982441644288,0
0,0,1,19,63,236,1,1,0,10,0,19,0,0,0,0,1,0,4864,0.04851973684210526,1197
0,0,0,68,535,100,3,1,1,13,0,13,0,0,0,0,1,1,3133,0.031918289179699966,36380
1,0,0,276,517,109112,6,1,1,12,1,5,0,0,0,0,1,0,3437,31.74629036950829,142692
0,0,1,43603,9050,100028,1692,1,0,15,0,17,0,0,0,0,1,1,4909,20.376451415766958,394607150
0,0,1,720,695,8071,51,1,0,13,1,3,0,0,0,0,1,0,4713,1.7124973477615106,500400
0,0,0,66,59,145,5,1,0,10,0,1,0,0,0,0,1,0,5099,0.02843694842125907,3894
0,0,1,11694,13501,2898,10,1,1,12,0,13,0,0,0,0,1,0,3917,0.7398519274955323,157880694
0,0,1,110106,473,11639,335,1,0,15,1,13,0,0,8,0,1,1,4355,2.6725602755453504,52080138
0,0,0,20,137,155,0,1,0,10,0,10,0,0,0,0,0,0,4712,0.03289473684210526,2740
0,0,1,18297,160,11195,942,1,0,9,0,19,0,0,0,0,1,1,5676,1.9723396758280478,2927520
0,0,1,274,260,1325,1,1,0,10,0,11,0,0,0,0,1,0,4164,0.31820365033621517,71240
0,0,0,1079,775,75971,35,1,1,7,0,6,0,0,0,0,1,1,3629,20.93441719481951,836225
0,0,1,639852,56245,249215,4054,1,0,14,0,12,0,1,0,0,1,1,5630,44.265541740674955,35988475740
0,0,1,614,158,46493,8,1,0,10,0,7,0,0,0,0,1,1,4847,9.592118836393645,97012
0,0,1,737,0,208866,30,1,1,11,0,6,0,1,0,0,1,0,4084,51.142507345739475,0
0,0,0,1220,1165,137420,71,1,0,3,0,3,0,1,0,0,1,1,5659,24.283442304294045,1421300
0,0,1,61,189,2543,3,1,1,11,0,11,0,1,4,0,1,1,3152,0.8067893401015228,11529
0,0,1,6649,182,84956,39,1,0,6,0,5,0,0,2,0,1,0,3777,22.4929838496161,1210118
0,0,1,278,26,39331,21,1,0,8,0,9,0,0,0,0,0,0,4937,7.966578894065222,7228
0,0,0,290,144,36424,3,1,1,12,0,17,0,0,0,0,0,0,3915,9.303703703703704,41760
0,0,0,33,176,117,0,1,1,14,0,14,0,0,0,0,1,1,3143,0.03722558065542475,5808
0,0,1,543,539,33210,9,1,0,10,0,18,0,0,0,0,1,1,4880,6.805327868852459,292677
0,0,1,929,1316,60667,13,1,0,14,1,13,0,0,0,0,1,0,4806,12.623179359134415,1222564
0,0,1,50,36,1515,1,1,0,7,0,13,0,0,0,0,0,0,5162,0.29349089500193726,1800
0,0,0,31,146,135,0,1,1,15,0,15,0,0,1,0,1,1,3153,0.04281636536631779,4526
0,0,1,274,286,444,0,1,0,9,0,7,0,0,0,0,1,1,4520,0.09823008849557523,78364
0,0,0,94,628,93,0,1,1,14,0,14,0,0,0,0,1,1,3133,0.02968400893712097,59032
0,0,1,141,271,1673,16,1,0,7,0,6,0,0,0,0,1,0,4922,0.33990247866720846,38211
0,0,1,441,287,5826,6,1,0,9,0,17,0,0,0,0,1,0,4937,1.1800688677334414,126567
0,0,1,484,442,2847,36,1,0,12,0,16,0,0,0,0,1,0,4732,0.6016483516483516,213928
0,0,1,493,6,130273,8,1,0,15,0,15,0,0,0,0,0,1,4810,27.083783783783783,2958
0,0,0,22,162,99,0,1,1,11,0,11,0,0,0,0,1,1,3133,0.03159910628790297,3564
0,0,1,2414,1478,235484,16,1,0,9,1,12,0,0,0,0,1,0,3818,61.677317967522264,3567892
1,0,1,1426,867,35579,27,1,0,7,0,7,0,0,1,0,1,1,4856,7.326812191103789,1236342
0,0,1,14813,12243,236336,996,1,0,8,0,8,0,0,0,0,1,1,5385,43.887836583101205,181355559
0,0,1,1477,1245,105456,89,1,0,4,0,19,1,0,0,0,1,1,5783,18.235517897285145,1838865
0,0,0,14743,15470,819,24,1,1,11,0,4,0,0,0,0,1,0,3917,0.20908858820525913,228074210
0,1,1,85835,1984,110152,1252,1,0,15,0,17,0,1,0,0,1,1,5295,20.803021718602455,170296640
0,0,0,114573,78083,101438,44,1,1,14,1,13,0,0,0,0,1,0,4332,23.41597414589104,8946203559
0,0,0,379,419,3844,13,1,0,9,0,9,0,0,0,0,1,0,4854,0.7919241862381541,158801
0,0,1,63,105,5082,0,1,0,15,0,17,0,0,0,0,1,1,4786,1.0618470539072293,6615
0,0,1,472,1600,107608,12,1,0,11,0,16,0,0,0,0,1,0,4804,22.399666944213156,755200
0,0,1,87,75,4495,0,1,0,15,0,14,0,0,0,0,1,0,4917,0.9141753101484645,6525
0,0,1,107182,24621,76698,604,1,1,12,0,35,1,0,13,0,1,1,3737,20.523949692266523,2638928022
0,0,0,39,42,358,1,1,0,12,0,14,0,0,0,0,0,0,4802,0.07455226988754686,1638
0,0,0,2535,2138,462476,89,1,0,10,0,6,0,0,0,0,1,0,4853,95.29692973418504,5419830
0,0,1,335,439,53591,17,1,0,8,1,3,0,0,0,0,0,1,4763,11.251522149905522,147065
0,0,0,6,7,289,0,0,0,9,0,14,0,0,0,0,0,0,4706,0.06141096472588185,42
0,0,0,38,152,110,0,1,1,15,0,15,0,0,0,0,1,1,3152,0.03489847715736041,5776
0,0,0,17,361,39,0,1,0,12,0,5,0,0,0,0,0,0,4709,0.008282013166277342,6137
0,0,0,779,441,6999,20,1,0,13,0,13,0,0,0,0,1,0,4936,1.4179497568881685,343539
0,0,0,12303,12293,620,17,1,1,12,0,13,0,0,0,0,1,0,3846,0.16120644825793032,151240779
0,0,1,345,406,28677,4,1,0,11,0,17,0,0,0,0,1,1,4872,5.886083743842365,140070
0,0,1,11792,305,33786,401,1,0,12,0,14,0,0,0,0,1,1,4905,6.888073394495413,3596560
0,0,0,33,170,100,0,1,1,14,0,14,0,0,0,0,1,1,3141,0.03183699458771092,5610
0,0,0,22,5,3,0,0,0,9,0,20,0,0,0,0,0,0,4707,0.0006373486297004461,110
0,0,1,3790,2234,279131,76,1,0,11,0,12,0,0,0,0,1,0,4827,57.82701470892894,8466860
0,0,1,163,151,3423,3,1,0,13,0,14,0,0,0,0,1,1,3583,0.9553446832263467,24613
0,1,1,2210196,51371,323713,5084,1,1,12,0,13,0,0,0,0,1,1,4807,67.34200124817974,113539978716
0,0,1,158,1069,301,0,1,1,13,0,13,0,0,1,0,1,1,3154,0.09543436905516804,168902
1,0,1,872,532,54066,15,1,0,8,0,3,0,0,0,0,1,1,4851,11.145330859616575,463904
0,0,1,4241,1943,121808,451,1,0,12,0,13,0,0,0,0,1,0,5092,23.921445404556167,8240263
0,0,1,4426,5153,3440,9,1,1,14,0,15,0,0,0,0,1,0,3917,0.8782231299463875,22807178
0,0,1,1273,0,29685,40,1,0,15,0,15,0,0,1,0,1,1,4790,6.197286012526096,0
1,0,1,296,459,5696,0,1,0,6,0,10,0,0,0,0,1,0,3915,1.4549169859514688,135864
0,0,1,7752,1138,57841,406,1,0,12,0,13,0,0,0,0,1,1,5089,11.365887207702889,8821776
0,0,1,277,292,39785,4,1,0,5,1,5,0,0,0,0,1,0,4826,8.24388727724824,80884
0,0,1,1053,3182,495594,74,1,1,12,0,4,0,2,0,0,1,1,4571,108.42135200175017,3350646
0,0,0,25,144,99,0,1,1,15,0,15,0,0,1,0,1,1,3138,0.03154875717017208,3600
0,1,0,686,634,3829,67,1,0,13,0,18,0,0,0,0,1,1,4788,0.7997076023391813,434924
0,0,0,83,235,2429,1,1,1,13,0,13,0,0,0,0,1,1,3202,0.7585883822610868,19505
0,0,0,919,1092,20159,9,1,1,12,0,13,0,0,0,0,1,0,3864,5.217132505175983,1003548
0,0,0,26,152,94,0,1,1,15,0,15,0,0,0,0,1,1,3134,0.029993618379068283,3952
0,0,0,29,142,106,0,1,1,13,0,13,0,0,0,0,1,1,3142,0.03373647358370465,4118
0,0,0,6354,105,89194,70,1,0,11,0,6,0,0,0,0,1,0,3352,26.609188544152744,667170
0,0,1,81,151,2737,4,1,0,7,0,3,0,0,0,0,1,0,4969,0.5508150533306501,12231
0,0,1,73,19,4561,2,1,0,13,1,12,0,0,0,0,0,0,4804,0.9494171523730225,1387
0,0,1,111,432,12626,2,1,0,11,0,19,0,0,0,0,1,0,4831,2.6135375698613124,47952
0,1,1,542978,141984,4927,631,1,1,11,0,12,0,0,0,0,1,1,3885,1.268211068211068,77094188352
1,0,1,245,56,1765,5,1,0,9,0,12,0,1,0,0,1,1,5033,0.3506854758593284,13720
0,0,1,421,273,18606,0,1,0,8,0,11,0,0,0,0,1,0,4977,3.738396624472574,114933
0,0,1,1233,968,21845,41,1,0,9,0,13,0,0,0,0,1,1,4475,4.881564245810056,1193544
0,0,0,1385,197,17241,3,1,0,10,1,6,0,0,0,0,1,0,3983,4.328646748681898,272845
0,0,1,290,1197,13377,16,1,0,10,0,20,0,0,0,0,1,0,3867,3.459270752521334,347130
0,0,1,1531,2095,18994,42,1,0,13,1,20,0,0,0,0,1,1,4916,3.8637103336045566,3207445
0,0,0,502,298,30536,2,1,0,9,0,2,0,0,0,0,1,0,4032,7.573412698412699,149596
0,0,1,105,0,5730,3,1,0,7,0,7,0,0,0,0,1,1,5283,1.084611016467916,0
0,0,0,107584,11577,99602,2706,1,1,15,1,8,1,1,0,0,1,1,4197,23.731713128425067,1245499968
0,0,1,795,1596,29788,32,1,0,7,0,17,0,1,0,0,1,1,5186,5.743925954492865,1268820
0,0,1,22,169,125,1,1,1,12,0,12,0,0,0,0,1,1,3151,0.039669946048873375,3718
0,0,0,292,252,3858,0,1,0,11,0,7,0,0,0,0,1,0,3763,1.0252458145096996,73584
0,0,1,301,280,13963,10,1,0,12,0,17,1,0,0,0,1,0,4737,2.9476461895714587,84280
0,0,1,25,149,91,1,1,1,10,0,10,0,0,0,0,1,1,3139,0.028990124243389613,3725
0,0,1,18,0,835,0,1,0,10,0,14,0,0,0,0,1,1,4770,0.1750524109014675,0
0,0,1,22,168,86,0,1,1,15,0,15,0,0,1,1,1,1,3136,0.0274234693877551,3696
0,0,1,957,514,47518,29,1,0,13,0,14,0,0,0,0,1,0,4841,9.815740549473249,491898
0,0,1,411,755,25359,4,1,0,11,0,17,0,0,0,0,1,0,4840,5.239462809917355,310305
0,0,1,7,12,677,0,1,0,10,0,12,0,0,0,0,0,0,4800,0.14104166666666668,84
0,1,0,334434,76,70745,1118,1,1,10,0,10,0,0,0,0,1,1,3929,18.005853906846525,25416984
0,0,1,593,1232,59929,30,1,0,8,0,8,0,0,0,0,1,0,5401,11.0959081651546,730576
0,0,1,163,21,19529,0,1,0,12,0,16,0,0,0,0,0,0,4893,3.991211935417944,3423
0,0,1,350,245,6295,17,1,0,14,0,11,0,0,0,0,1,1,4958,1.2696651875756353,85750
0,0,1,196,802,1015,11,1,0,10,0,12,0,0,0,0,1,1,4914,0.20655270655270655,157192
0,0,1,713,630,50528,17,1,0,7,0,12,0,0,0,0,1,1,5049,10.00752624282036,449190
0,0,1,1616,1730,7582,131,1,0,7,0,12,0,0,0,1,1,1,5612,1.3510334996436208,2795680
0,0,0,443,483,13852,37,1,0,7,0,8,0,0,0,0,0,0,4911,2.8206068010588474,213969
0,0,0,25,157,106,0,1,1,7,0,7,0,0,0,0,1,1,3146,0.033693579148124604,3925
0,0,0,4127,5032,2622,7,1,1,12,0,12,0,0,0,0,1,0,3200,0.819375,20767064
0,0,0,18,141,103,0,1,1,13,0,13,0,0,0,0,1,1,3146,0.03273998728544183,2538
0,0,0,40,179,106,0,1,1,10,0,10,0,0,0,0,1,1,3141,0.03374721426297358,7160
0,0,0,50,0,1007,2,1,0,11,0,6,1,0,0,0,0,0,4825,0.20870466321243522,0
1,0,1,445,694,23735,1,1,0,9,0,5,0,0,0,0,1,1,4741,5.006327778949589,308830
0,0,1,21,0,552,0,1,0,7,0,11,0,0,0,0,1,1,5052,0.10926365795724466,0
0,0,1,407,195,146338,17,1,0,8,0,4,0,0,0,1,1,1,4764,30.71746431570109,79365
0,0,1,6167,6943,3764,12,1,1,14,0,15,0,0,0,0,1,0,3915,0.9614303959131545,42817481
1,0,1,1230,396,99728,4,1,0,7,0,7,0,0,0,0,1,0,4272,23.344569288389515,487080
0,0,1,126,113,317,1,1,0,10,1,13,0,0,0,0,0,1,4791,0.06616572740555207,14238
1,0,1,89,178,13,2,1,0,14,1,11,0,0,0,0,1,1,4919,0.002642813579995934,15842
0,0,1,218,352,7184,10,1,0,13,0,17,0,0,0,0,1,0,5156,1.3933281613653996,76736
0,0,1,1874,2547,18179,145,1,0,13,0,14,0,0,0,0,1,1,4986,3.6460088247091855,4773078
0,0,1,30,170,122,0,1,1,9,0,9,0,0,0,0,1,1,3151,0.03871786734370041,5100
0,0,0,25,148,97,0,1,1,11,0,11,0,0,0,0,1,1,3132,0.030970625798212005,3700
0,1,1,1569285,560,19670,939,1,0,13,0,14,0,0,0,0,0,0,4291,4.584013050570962,878799600
0,0,1,7139,7908,22641,46,1,0,9,0,18,0,0,0,0,1,1,4934,4.58877178759627,56455212
0,0,1,673,2514,24465,13,1,0,13,1,12,0,0,0,0,1,0,4661,5.248873632267753,1691922
0,0,1,49,53,1260,0,1,0,9,0,10,0,0,0,0,1,1,4790,0.2630480167014614,2597
0,0,0,3,0,8,0,0,1,10,0,7,0,0,0,0,0,0,4631,0.0017274886633556468,0
1,0,0,470,371,86438,5,1,0,7,1,2,0,1,0,0,1,0,4748,18.20513900589722,174370
0,0,0,5392,6655,8975,8,1,1,13,0,12,0,0,0,0,1,0,3793,2.3662008963880834,35883760
0,0,0,39,148,90,0,1,1,10,0,10,0,0,0,0,1,1,3133,0.02872646026172997,5772
0,0,0,62,166,607,0,1,0,11,0,3,0,0,0,0,1,0,4890,0.12413087934560327,10292
0,0,1,36,171,133,0,1,1,11,0,11,0,0,1,0,1,1,3150,0.042222222222222223,6156
0,0,1,1527,614,3278,108,1,0,15,0,20,0,0,0,0,1,1,4904,0.6684339314845025,937578
0,0,1,598,671,13496,1,1,0,8,1,8,0,0,0,0,1,0,4004,3.370629370629371,401258
0,0,1,1699,1915,50205,0,1,0,8,1,12,0,0,0,0,1,0,4090,12.275061124694377,3253585
0,0,1,37,172,118,0,1,1,10,0,10,0,0,0,0,1,1,3151,0.037448429070136464,6364
0,0,0,32,186,107,0,1,1,12,0,12,0,0,0,0,1,1,3147,0.03400063552589768,5952
0,0,1,801,254,8273,2,1,0,12,1,8,0,0,0,1,1,1,4833,1.7117732257397063,203454
0,0,0,8614,9387,2166,12,1,1,15,0,6,0,0,0,0,1,0,3916,0.5531154239019408,80859618
0,0,1,41,74,147,0,1,0,9,0,14,0,0,0,0,1,0,4723,0.031124285411814525,3034
0,0,1,1874,431,36405,30,1,0,10,1,14,0,0,0,0,1,1,4911,7.412950519242517,807694
0,0,1,575,1224,11671,11,1,0,11,0,11,0,0,0,0,1,1,4918,2.373119154127694,703800
0,1,0,1331372,73,7045,2373,1,0,9,0,13,0,0,1,0,1,1,4411,1.5971435048741782,97190156
0,0,0,25,144,92,1,1,1,13,0,13,0,0,0,0,1,1,3146,0.029243483788938335,3600
0,0,0,27,150,89,0,1,1,10,0,10,0,0,0,0,1,1,3134,0.02839821314613912,4050
0,1,0,3219155,2532,25103,5673,1,0,12,1,14,0,0,0,0,1,1,4224,5.942945075757576,8150900460
0,0,0,3145,1858,135962,125,1,0,13,0,7,0,0,0,0,1,0,5048,26.933835182250395,5843410
0,0,1,183,198,2017,2,1,0,11,0,12,0,0,0,0,1,1,5451,0.3700238488350761,36234
0,0,1,405,496,6238,6,1,0,13,0,14,0,0,0,0,1,0,4823,1.2933858594235952,200880
0,0,0,640,293,31208,4,1,0,11,0,11,0,0,0,0,1,0,4758,6.559058427910887,187520
0,0,1,1001,349,115176,3,1,0,10,0,13,0,0,0,0,1,0,4883,23.58713905386033,349349
0,0,1,164,270,4090,2,1,0,9,0,17,0,0,0,0,1,1,4769,0.8576221430069196,44280
1,0,1,128,155,4097,4,1,0,15,1,14,0,0,0,0,1,0,4897,0.8366346742903819,19840
0,0,0,21,151,102,0,1,1,12,0,12,0,0,0,0,1,1,3149,0.032391235312797716,3171
0,0,0,84,0,113,0,1,1,15,0,15,0,0,0,0,1,1,3143,0.035952911231307665,0
0,0,1,296,652,152598,9,1,0,5,0,11,0,0,0,0,1,1,4703,32.446948756113116,192992
0,0,0,9,0,101,0,0,0,10,0,18,0,0,0,0,0,0,4754,0.02124526714345814,0
0,0,1,589,463,31470,5,1,0,13,1,8,0,0,0,0,1,0,4836,6.507444168734492,272707
1,0,1,143,184,56561,5,1,0,7,1,3,0,0,0,0,1,0,4813,11.751714107625181,26312
1,0,1,183,69,11367,9,1,0,7,1,4,0,0,0,0,1,0,4924,2.308489033306255,12627
0,0,1,950,77,855397,2495,1,1,11,0,19,0,0,0,0,1,1,3503,244.18983728232942,73150
0,0,1,1667,1672,204249,105,1,0,7,0,7,0,0,0,0,1,1,5273,38.734875782287126,2787224
1,0,0,421,612,30755,1,1,0,12,0,13,0,0,0,0,1,1,4831,6.366176774994825,257652
0,1,1,863734,1123,24637,5991,1,0,10,0,10,0,0,0,0,1,1,5144,4.789463452566096,969973282
0,0,0,29,152,149,0,1,1,13,0,13,0,0,0,0,1,1,3151,0.047286575690257064,4408
0,1,1,228511,97,314299,5550,1,0,11,1,16,0,0,0,0,1,1,5539,56.74291388337245,22165567
0,0,1,322,375,22649,7,1,0,11,1,11,0,0,0,0,1,0,3989,5.677864126347456,120750
0,0,0,8654,9732,2222,16,1,1,13,0,6,0,0,0,0,1,0,3917,0.5672708705642073,84220728
0,0,1,22459,22167,105083,1017,1,0,4,0,4,0,0,0,0,1,1,5462,19.23892347125595,497848653
1,0,1,130,184,12206,0,1,0,13,0,14,0,0,0,0,1,0,4825,2.529740932642487,23920
0,0,1,1470,1213,133067,20,1,1,13,1,17,0,0,0,1,1,1,4578,29.066622979467017,1783110
0,0,1,526,1504,26116,7,1,0,7,1,4,0,0,0,0,1,1,4751,5.496948010945064,791104
0,0,1,683,966,51161,32,1,0,7,0,9,1,0,0,0,1,0,4949,10.337643968478481,659778
1,0,0,445,389,49179,0,1,0,10,0,7,0,0,0,0,0,0,4809,10.226450405489707,173105
0,0,0,513,1653,19678,5,1,1,9,0,13,0,0,0,0,1,1,4278,4.599812996727443,847989
0,0,1,6183,7173,3602,14,1,1,14,0,15,0,0,0,0,1,0,3915,0.9200510855683269,44350659
0,0,1,2045,2696,18871,143,1,0,5,0,20,0,0,5,1,1,1,4971,3.796218064775699,5513320
0,0,0,89,950,136,0,1,1,15,0,15,0,0,0,0,1,1,3153,0.04313352362829052,84550
0,0,1,221,353,13151,11,1,0,7,0,11,0,0,0,0,1,0,4979,2.641293432416148,78013
1,0,1,361,127,13127,3,1,0,11,1,1,0,0,0,0,1,0,3621,3.6252416459541563,45847
0,0,0,27,168,100,0,1,1,15,0,15,0,0,0,0,1,1,3146,0.03178639542275906,4536
0,1,1,234277,571,248790,2689,1,1,6,0,6,0,2,0,0,1,1,4603,54.0495329133174,133772167
0,0,1,5225,1399,33554,409,1,0,8,0,8,0,0,0,0,1,1,5624,5.966216216216216,7309775
1,0,1,819,370,21246,0,1,0,9,0,5,0,0,0,0,0,1,3599,5.903306474020561,303030
0,0,1,298,290,8791,1,1,0,9,0,14,1,0,0,0,1,1,4927,1.7842500507408159,86420
0,0,1,6434,7345,3664,11,1,1,14,0,15,0,0,0,0,1,0,3917,0.9354097523615011,47257730
0,0,1,9,0,58,0,1,1,12,0,16,0,0,0,0,1,0,3384,0.017139479905437353,0
0,0,1,1381,1444,53192,69,1,0,6,0,4,0,0,0,0,1,0,5659,9.399540554868352,1994164
0,0,1,135,189,3899,6,1,0,12,0,7,1,0,0,0,0,0,4736,0.823268581081081,25515
0,0,0,659,0,21055,3,1,1,12,0,9,0,0,0,0,1,1,4084,5.1554848188050935,0
0,0,1,2399,351,7489,262,1,0,14,0,13,1,0,0,0,1,1,5161,1.4510753729897308,842049
0,0,1,672,217,44115,2,1,0,13,0,5,0,0,0,0,1,1,3308,13.335852478839177,145824
1,0,1,89,391,29709,1,1,0,11,0,13,0,0,0,0,0,0,4909,6.051945406396415,34799
0,0,0,28,165,95,0,1,1,14,0,14,0,0,0,0,1,1,3148,0.030177890724269376,4620
0,0,1,70,181,11298,2,1,0,9,0,15,0,0,0,0,1,1,5303,2.1304921742409957,12670
0,0,0,135,44,669,4,1,0,13,0,13,0,0,0,0,0,0,4890,0.13680981595092023,5940
0,0,1,36,177,123,0,1,1,13,0,13,0,0,0,0,1,1,3148,0.03907242693773825,6372
0,0,1,274,284,23503,15,1,0,6,0,12,0,0,0,0,1,1,4986,4.713798636181307,77816
0,0,1,1195,3809,52197,46,1,0,8,1,7,0,0,1,0,1,0,4835,10.795656670113754,4551755
0,0,1,26,160,116,0,1,1,13,0,13,0,0,3,0,1,1,3150,0.036825396825396824,4160
1,0,0,95,251,36386,1,1,0,8,0,6,0,0,0,0,0,0,4930,7.38052738336714,23845
0,0,0,1017,532,78222,29,1,1,14,1,8,0,0,0,0,1,0,3722,21.01612036539495,541044
0,0,0,530,356,30128,3,1,0,11,1,4,0,0,0,0,1,0,4027,7.481499875838093,188680
0,0,0,20016,1800,71363,56,1,0,10,0,14,1,0,0,0,1,0,3362,21.226353361094585,36028800
0,0,1,173,208,6726,6,1,0,6,0,12,0,0,1,0,1,0,4874,1.379975379565039,35984
1,0,0,1,1,42,0,1,0,10,0,18,0,0,0,0,1,0,4716,0.008905852417302799,1
